event_name,athlete_name,club_name,rank_position,age_at_event,birth_year_estimated,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,source_id
men 40-44 50 LC Meter butterfly,"Daga Leppe, Alberto",Club Deportivo UC,1,40,1986,"30,45",30450,"28,89",28890,valid,2
men 40-44 50 LC Meter butterfly,"Hernandez, Williams",Ironswim Master,2,41,1985,"32,00",32000,"29,56",29560,valid,2
men 40-44 50 LC Meter butterfly,"Avendanño, Javier",H2o,3,40,1986,"31,00",31000,"30,45",30450,valid,2
men 40-44 50 LC Meter butterfly,"Bricenño, Carlos",Cien por Ciento Swim,4,41,1985,"31,00",31000,"31,03",31030,valid,2
men 40-44 50 LC Meter butterfly,"Soto, Rodrigo",Stadio Italiano,5,40,1986,"30,80",30800,"31,42",31420,valid,2
men 40-44 50 LC Meter butterfly,"Gomez, Carlos",Nunoa Master,6,43,1983,"33,10",33100,"32,69",32690,valid,2
men 40-44 50 LC Meter butterfly,"Soto, Alejandro",Master U de Chile,7,40,1986,"33,00",33000,"33,91",33910,valid,2
men 40-44 50 LC Meter butterfly,"Torres, Renzo",Natacion Master Recoleta,8,42,1984,"41,00",41000,"34,61",34610,valid,2
men 40-44 50 LC Meter butterfly,"Serrano, Hector",Cien por Ciento Swim,9,44,1982,"40,00",40000,"40,44",40440,valid,2
men 40-44 50 LC Meter butterfly,"Vasquez, Claudio",Tiburones de Curico,10,41,1985,"43,00",43000,"40,78",40780,valid,2
men 40-44 50 LC Meter butterfly,"Aranguiz, Jose",Natacion Master Recoleta,11,44,1982,"50,55",50550,"46,91",46910,valid,2
men 40-44 50 LC Meter butterfly,"Molina, Diego",Natacion Master Recoleta,12,40,1986,"48,89",48890,"49,25",49250,valid,2
men 40-44 50 LC Meter butterfly,"Santibanñez, Roberto",Natacion Master Recoleta,13,42,1984,"48,89",48890,"49,70",49700,valid,2
men 40-44 50 LC Meter butterfly,"Medina, Christopher",CS Maipu,14,43,1983,"56,39",56390,"53,45",53450,valid,2
men 40-44 50 LC Meter butterfly,"Salah, Yamil",Nunoa Master,15,41,1985,"1:00,10",60100,"58,39",58390,valid,2
men 40-44 50 LC Meter butterfly,"Carmona, Roberto",Aguila Natacion,,44,1982,"1:00,00",60000,DQ,,dsq,2
men 45-49 50 LC Meter butterfly,"Matulic, Juan Pablo",Ironswim Master,1,45,1981,"32,00",32000,"32,10",32100,valid,2
men 45-49 50 LC Meter butterfly,"Diaz, Cristobal",Stadio Italiano,2,45,1981,"32,00",32000,"32,48",32480,valid,2
men 45-49 50 LC Meter butterfly,"Cerrada, Yorggyn",Natacion Master Recoleta,3,47,1979,"36,05",36050,"35,32",35320,valid,2
men 45-49 50 LC Meter butterfly,"De Elejalde, Ramiro",Nunoa Master,4,49,1977,"34,70",34700,"35,96",35960,valid,2
men 45-49 50 LC Meter butterfly,"Winter, Juan Enrique",Club Deportivo UC,5,46,1980,"39,00",39000,"38,02",38020,valid,2
men 45-49 50 LC Meter butterfly,"Casana, Jorge",Lozada Swim Team,6,47,1979,"40,90",40900,"43,50",43500,valid,2
men 45-49 50 LC Meter butterfly,"Ibanñez, Claudio",Condrictios Team,7,45,1981,"1:00,00",60000,"1:05,92",65920,valid,2
men 50-54 50 LC Meter butterfly,"Lucena, Larry",Nunoa Master,1,51,1975,"33,00",33000,"33,74",33740,valid,2
men 50-54 50 LC Meter butterfly,"Gutierrez Oliveros, Luis",Club Deportivo UC,2,52,1974,"34,68",34680,"34,36",34360,valid,2
men 50-54 50 LC Meter butterfly,"Maldavsky, Mijael",Estadio Istaerlita,3,50,1976,"35,00",35000,"34,85",34850,valid,2
men 50-54 50 LC Meter butterfly,"Matulic L, Wladimir",Club Deportivo UC,4,53,1973,"36,86",36860,"35,29",35290,valid,2
men 50-54 50 LC Meter butterfly,"Quezada, Alvaro",Lo Que Boto La Ola,5,52,1974,"36,80",36800,"36,84",36840,valid,2
men 55-59 50 LC Meter butterfly,"Tapia, Miguel",Stadio Italiano,1,57,1969,"31,00",31000,"31,49",31490,valid,2
men 55-59 50 LC Meter butterfly,"Battle, Juan Pablo",Estadio Espanñol,2,56,1970,"33,00",33000,"34,01",34010,valid,2
men 55-59 50 LC Meter butterfly,"Uribe, Daniel",Nunoa Master,3,55,1971,"50,00",50000,"49,04",49040,valid,2
men 55-59 50 LC Meter butterfly,"Panetti, Mario",Golden,4,59,1967,"53,00",53000,"55,48",55480,valid,2
men 60-64 50 LC Meter butterfly,"Bernales, Pablo",Estadio Espanñol,1,63,1963,"34,10",34100,"34,13",34130,valid,2
men 60-64 50 LC Meter butterfly,"Jimenez, Andres",Natacion Buin,2,61,1965,"43,00",43000,"41,40",41400,valid,2
men 60-64 50 LC Meter butterfly,"Fonturbel, Alberto",Master Providencia,3,60,1966,"41,00",41000,"41,41",41410,valid,2
men 60-64 50 LC Meter butterfly,"Leal, Rene",Fullmar,4,62,1964,"45,00",45000,"44,46",44460,valid,2
men 60-64 50 LC Meter butterfly,"Astudillo, Cristian",Delfines de las Condes,5,62,1964,"49,00",49000,"46,92",46920,valid,2
men 60-64 50 LC Meter butterfly,"Munñoz, Felipe",CS Maipu,6,63,1963,"56,89",56890,"50,43",50430,valid,2
men 65-69 50 LC Meter butterfly,"Huber, Harald",Stadio Italiano,1,67,1959,"39,80",39800,"37,47",37470,valid,2
men 65-69 50 LC Meter butterfly,"Mimica, Axel",Delfines de las Condes,2,67,1959,"41,00",41000,"43,55",43550,valid,2
men 65-69 50 LC Meter butterfly,"Toledo, Fredi",Natacion Master Recoleta,3,67,1959,"48,89",48890,"48,71",48710,valid,2
men 70-74 50 LC Meter butterfly,"Bosshardt, Rolf",Master San Bernardo,1,70,1956,"50,00",50000,"50,87",50870,valid,2
men 70-74 50 LC Meter butterfly,"Vasquez, Oscar",Aquamaster Chillan,2,71,1955,"1:10,00",70000,"1:12,07",72070,valid,2
men 70-74 50 LC Meter butterfly,"Reyes, Cristian",Nunoa Master,,72,1954,"1:10,10",70100,DQ,,dsq,2
men 75-79 50 LC Meter butterfly,"Guerra B, Manfredo",Calambre Swim Team,,75,1951,"44,00",44000,DQ,,dsq,2
women 20-24 200 LC Meter individual_medley,"Zunñiga, Catalina",Santiago Deportes,,21,2005,"3:40,00",220000,"X3:35,56",215560,unknown,2
women 25-29 200 LC Meter individual_medley,"Badilla, Claudia",Aquamaster Chillan,1,27,1999,"3:08,40",188400,"3:00,08",180080,valid,2
women 25-29 200 LC Meter individual_medley,"Albornoz, Javiera",Lozada Swim Team,2,29,1997,"2:58,00",178000,"3:01,12",181120,valid,2
women 25-29 200 LC Meter individual_medley,"Consigliere, Chiara",Stadio Italiano,3,29,1997,"2:55,28",175280,"3:04,52",184520,valid,2
women 25-29 200 LC Meter individual_medley,"Munñoz, Isidora",Stadio Italiano,4,28,1998,"3:15,00",195000,"3:11,46",191460,valid,2
women 25-29 200 LC Meter individual_medley,"Aliste, Camila",Goura Swim Team,5,28,1998,"3:00,00",180000,"3:27,57",207570,valid,2
women 25-29 200 LC Meter individual_medley,"Rangel, Gabriela",Lozada Swim Team,6,26,2000,"3:32,00",212000,"3:36,08",216080,valid,2
women 30-34 200 LC Meter individual_medley,"Badilla, Estefania",Aquamaster Chillan,1,30,1996,"3:14,00",194000,"3:24,32",204320,valid,2
women 30-34 200 LC Meter individual_medley,"Gomez, Maria Jose",Santiago Deportes,2,30,1996,"3:30,00",210000,"3:28,75",208750,valid,2
women 30-34 200 LC Meter individual_medley,"Castro, Valentina",Condrictios Team,3,34,1992,"4:00,00",240000,"3:57,09",237090,valid,2
women 30-34 200 LC Meter individual_medley,"Barria, Jazmin",Manateam Swim,4,33,1993,"4:25,00",265000,"4:23,07",263070,valid,2
women 35-39 200 LC Meter individual_medley,"Munñoz, Valentina",Stadio Italiano,1,37,1989,"2:50,30",170300,"2:51,85",171850,valid,2
women 35-39 200 LC Meter individual_medley,"Revilla, Elvismar",Lozada Swim Team,2,35,1991,"2:50,30",170300,"2:54,57",174570,valid,2
women 35-39 200 LC Meter individual_medley,"Vacher, Francisca",Golden,3,35,1991,"3:10,00",190000,"3:09,07",189070,valid,2
women 35-39 200 LC Meter individual_medley,"Ostos, Yamaly",Aguila Natacion,4,37,1989,"3:32,21",212210,"3:29,33",209330,valid,2
women 35-39 200 LC Meter individual_medley,"Herrera, Cinthia",Goura Swim Team,5,38,1988,"3:45,00",225000,"3:37,42",217420,valid,2
women 35-39 200 LC Meter individual_medley,"Nunñez, Sabine",Aquateam,6,38,1988,"3:35,00",215000,"3:43,35",223350,valid,2
women 35-39 200 LC Meter individual_medley,"Puebla, Tania",Aguila Natacion,7,35,1991,"5:00,00",300000,"4:17,73",257730,valid,2
women 40-44 200 LC Meter individual_medley,"Santa Maria, Debora",Delfines de las Condes,1,44,1982,"3:33,00",213000,"3:35,27",215270,valid,2
women 40-44 200 LC Meter individual_medley,"Mindiola, Magdiri",Nunoa Master,2,43,1983,"3:40,00",220000,"3:38,11",218110,valid,2
women 40-44 200 LC Meter individual_medley,"Aparicio, Adriana",Nunoa Master,3,40,1986,"4:02,30",242300,"4:06,23",246230,valid,2
women 40-44 200 LC Meter individual_medley,"Montero, Maria Antonieta",Cien por Ciento Swim,4,41,1985,"4:30,00",270000,"4:08,28",248280,valid,2
women 40-44 200 LC Meter individual_medley,"Aravena, Fabiola",Condrictios Team,5,41,1985,"4:40,00",280000,"4:38,52",278520,valid,2
women 45-49 200 LC Meter individual_medley,"Anania, Tatiana",Stadio Italiano,1,47,1979,"3:19,72",199720,"3:21,70",201700,valid,2
women 45-49 200 LC Meter individual_medley,"Stuven, Rocio",Nunoa Master,2,45,1981,"3:42,80",222800,"3:27,26",207260,valid,2
women 45-49 200 LC Meter individual_medley,"Vasquez, Carola",Natacion Master Recoleta,3,49,1977,"4:10,00",250000,"4:01,48",241480,valid,2
women 45-49 200 LC Meter individual_medley,"Rivas, Carolina",Delfines de las Condes,4,49,1977,"5:10,00",310000,"4:54,03",294030,valid,2
women 50-54 200 LC Meter individual_medley,"Klein, Marcela",Estadio Istaerlita,1,53,1973,"3:10,00",190000,"3:10,82",190820,valid,2
women 50-54 200 LC Meter individual_medley,"Perez, Paula",Lozada Swim Team,2,53,1973,"4:00,00",240000,"3:35,56",215560,valid,2
women 50-54 200 LC Meter individual_medley,"Neira, Veronica",Master U de Chile,3,51,1975,"3:50,00",230000,"3:47,27",227270,valid,2
women 50-54 200 LC Meter individual_medley,"Castillo, Iza",Lo Que Boto La Ola,4,50,1976,"3:54,07",234070,"3:55,50",235500,valid,2
women 55-59 200 LC Meter individual_medley,"Lizana, Loreto",Stadio Italiano,1,55,1971,"3:35,00",215000,"3:34,67",214670,valid,2
women 55-59 200 LC Meter individual_medley,"Altman, Pamela",Estadio Istaerlita,2,57,1969,"4:10,00",250000,"3:53,67",233670,valid,2
women 55-59 200 LC Meter individual_medley,"Tapia, Marcela G",Africa Natacion,3,58,1968,"4:38,00",278000,"4:29,80",269800,valid,2
women 55-59 200 LC Meter individual_medley,"Perez, Paulina",Natacion Master Recoleta,4,56,1970,"4:43,00",283000,"4:41,28",281280,valid,2
women 60-64 200 LC Meter individual_medley,"Mora, Sonia",Stadio Italiano,1,60,1966,"4:00,00",240000,"3:47,26",227260,valid,2
women 65-69 200 LC Meter individual_medley,"Bruzzone, Wanda",Ironswim Master,,67,1959,"5:50,00",350000,DQ,,dsq,2
women 70-74 200 LC Meter individual_medley,"Hormazabal, Rita",Delfines de las Condes,1,70,1956,"3:55,00",235000,"4:00,32",240320,valid,2
women 75-79 200 LC Meter individual_medley,"Fernandez, Gladys",Master San Bernardo,1,78,1948,"7:00,00",420000,"6:44,42",404420,valid,2
men 25-29 200 LC Meter individual_medley,"Barros, Sergio",Estadio Espanñol,1,28,1998,"2:46,00",166000,"2:44,49",164490,valid,2
men 25-29 200 LC Meter individual_medley,"Machado, Vicente",Goura Swim Team,2,29,1997,"2:46,00",166000,"2:46,97",166970,valid,2
men 25-29 200 LC Meter individual_medley,"Zamora, Icaro",Goura Swim Team,3,28,1998,"2:40,00",160000,"2:50,48",170480,valid,2
men 25-29 200 LC Meter individual_medley,"Ordenes, Alejandro",Copiapo Swim,4,26,2000,"3:50,00",230000,"2:53,92",173920,valid,2
men 25-29 200 LC Meter individual_medley,"Guirriman, Alexis",Lozada Swim Team,5,29,1997,"3:02,00",182000,"3:00,75",180750,valid,2
men 25-29 200 LC Meter individual_medley,"Abarca, Pablo",Goura Swim Team,6,27,1999,"3:19,00",199000,"3:22,81",202810,valid,2
men 25-29 200 LC Meter individual_medley,"Walter, Raul",Cien por Ciento Swim,7,26,2000,"4:30,00",270000,"4:16,61",256610,valid,2
men 30-34 200 LC Meter individual_medley,"Torres, Giovanni",Goura Swim Team,1,30,1996,"2:25,00",145000,"2:29,08",149080,valid,2
men 30-34 200 LC Meter individual_medley,"Torres, Sergio",Lozada Swim Team,2,32,1994,"2:09,90",129900,"2:40,23",160230,valid,2
men 30-34 200 LC Meter individual_medley,"Ibarra, Gustavo",Goura Swim Team,3,34,1992,"2:42,00",162000,"2:43,40",163400,valid,2
men 30-34 200 LC Meter individual_medley,"Flores, Jaime",Stadio Italiano,4,33,1993,"2:45,00",165000,"2:46,32",166320,valid,2
men 30-34 200 LC Meter individual_medley,"Perez, Romulo",Nunoa Master,5,34,1992,"2:45,50",165500,"2:48,80",168800,valid,2
men 30-34 200 LC Meter individual_medley,"Morales, Nicolas",Goura Swim Team,6,33,1993,"3:30,00",210000,"2:51,32",171320,valid,2
men 30-34 200 LC Meter individual_medley,"Nava, Juan",Nunoa Master,7,30,1996,"2:49,00",169000,"2:51,37",171370,valid,2
men 30-34 200 LC Meter individual_medley,"Castanñeda, Alejandro",Squadra Proswim,8,34,1992,"2:52,00",172000,"2:58,58",178580,valid,2
men 30-34 200 LC Meter individual_medley,"Swysen, Thibault",Lozada Swim Team,9,31,1995,"3:30,00",210000,"3:05,69",185690,valid,2
men 30-34 200 LC Meter individual_medley,"Toro, Javier",Condrictios Team,10,30,1996,"4:30,00",270000,"3:10,59",190590,valid,2
men 30-34 200 LC Meter individual_medley,"Torres, Sergio",Condrictios Team,11,32,1994,"3:10,00",190000,"3:12,05",192050,valid,2
men 30-34 200 LC Meter individual_medley,"Carrasco, Eduardo",Goura Swim Team,12,34,1992,"3:25,00",205000,"3:17,22",197220,valid,2
men 30-34 200 LC Meter individual_medley,"Sayago, Alexis",Nunoa Master,13,33,1993,"3:20,20",200200,"3:22,87",202870,valid,2
men 30-34 200 LC Meter individual_medley,"Jorquera, Cristian",Master U de Chile,14,31,1995,"4:00,00",240000,"3:23,96",203960,valid,2
men 30-34 200 LC Meter individual_medley,"Gutierrez, Enzo",Natacion Master Recoleta,15,31,1995,"3:42,00",222000,"3:32,89",212890,valid,2
men 30-34 200 LC Meter individual_medley,"Canñete, Rafael",Lozada Swim Team,16,33,1993,"4:37,00",277000,"3:47,09",227090,valid,2
men 35-39 200 LC Meter individual_medley,"Contreras, Freddy",Lozada Swim Team,1,38,1988,"2:27,00",147000,"2:27,84",147840,valid,2
men 35-39 200 LC Meter individual_medley,"Huerta, Francisco",Estadio Espanñol,2,39,1987,"2:40,00",160000,"2:46,53",166530,valid,2
men 35-39 200 LC Meter individual_medley,"Curletti, Nahuel",Ironswim Master,3,39,1987,"2:36,00",156000,"2:47,68",167680,valid,2
men 35-39 200 LC Meter individual_medley,"Contador, Juan Ignacio",Stadio Italiano,4,35,1991,"2:45,00",165000,"2:48,12",168120,valid,2
men 35-39 200 LC Meter individual_medley,"Bricenño, Daniel",Cien por Ciento Swim,5,36,1990,"2:45,00",165000,"2:48,50",168500,valid,2
men 35-39 200 LC Meter individual_medley,"Polo, David",Lozada Swim Team,6,37,1989,"2:55,00",175000,"2:51,24",171240,valid,2
men 35-39 200 LC Meter individual_medley,"Nava, Jose",Nunoa Master,7,35,1991,"2:57,40",177400,"2:56,65",176650,valid,2
men 35-39 200 LC Meter individual_medley,"Rivera, Camilo",Goura Swim Team,8,36,1990,"3:00,00",180000,"3:11,33",191330,valid,2
men 35-39 200 LC Meter individual_medley,"Parra, Eliseo",Aguila Natacion,9,35,1991,"3:45,37",225370,"3:41,27",221270,valid,2
men 35-39 200 LC Meter individual_medley,"Zapater, Maximiliano",Aguila Natacion,10,35,1991,"3:40,00",220000,"3:41,88",221880,valid,2
men 40-44 200 LC Meter individual_medley,"Montero, Francisco",Estadio Espanñol,1,40,1986,"2:28,50",148500,"2:30,01",150010,valid,2
men 40-44 200 LC Meter individual_medley,"Soto, Rodrigo",Stadio Italiano,2,40,1986,"2:43,00",163000,"2:43,73",163730,valid,2
men 40-44 200 LC Meter individual_medley,"Dominguez, Jose",Lozada Swim Team,3,42,1984,"2:50,00",170000,"2:52,23",172230,valid,2
men 40-44 200 LC Meter individual_medley,"Gomez, Carlos",Nunoa Master,4,43,1983,"2:56,10",176100,"2:53,62",173620,valid,2
men 40-44 200 LC Meter individual_medley,"Soto, Alejandro",Master U de Chile,5,40,1986,"2:49,50",169500,"2:54,14",174140,valid,2
men 40-44 200 LC Meter individual_medley,"Gonzalez, Rodrigo",Lo Que Boto La Ola,6,40,1986,"3:14,24",194240,"3:19,67",199670,valid,2
men 40-44 200 LC Meter individual_medley,"Velasco, Alejandro",Lozada Swim Team,7,44,1982,"4:40,00",280000,"3:25,92",205920,valid,2
men 40-44 200 LC Meter individual_medley,"Salah, Yamil",Nunoa Master,8,41,1985,"4:00,00",240000,"4:36,94",276940,valid,2
men 45-49 200 LC Meter individual_medley,"Gonzalez, Ciro",Cien por Ciento Swim,1,48,1978,"3:15,00",195000,"3:02,42",182420,valid,2
men 45-49 200 LC Meter individual_medley,"De Elejalde, Ramiro",Nunoa Master,2,49,1977,"3:08,00",188000,"3:14,45",194450,valid,2
men 45-49 200 LC Meter individual_medley,"Sepulveda, Matias C",Africa Natacion,3,47,1979,"3:00,00",180000,"3:14,67",194670,valid,2
men 45-49 200 LC Meter individual_medley,"Martinez, Rodrigo",Stadio Italiano,4,45,1981,"4:00,00",240000,"3:23,24",203240,valid,2
men 45-49 200 LC Meter individual_medley,"Cerrada, Yorggyn",Natacion Master Recoleta,5,47,1979,"3:29,00",209000,"3:29,23",209230,valid,2
men 45-49 200 LC Meter individual_medley,"Reggio, Franklyn",Master U de Chile,6,49,1977,"3:30,00",210000,"3:32,00",212000,valid,2
men 45-49 200 LC Meter individual_medley,"Escobillana, Leonardo",Mantarrayas Arica,7,49,1977,"4:00,00",240000,"3:44,82",224820,valid,2
men 45-49 200 LC Meter individual_medley,"Casana, Jorge",Lozada Swim Team,8,47,1979,"4:20,70",260700,"3:55,78",235780,valid,2
men 50-54 200 LC Meter individual_medley,"Casassus, Matias",Estadio Espanñol,1,54,1972,"2:50,00",170000,"2:55,94",175940,valid,2
men 50-54 200 LC Meter individual_medley,"Psijas, Antonio",Stadio Italiano,2,54,1972,"3:04,00",184000,"3:07,47",187470,valid,2
men 50-54 200 LC Meter individual_medley,"Gutierrez Oliveros, Luis",Club Deportivo UC,3,52,1974,"3:10,43",190430,"3:09,69",189690,valid,2
men 50-54 200 LC Meter individual_medley,"Matulic L, Wladimir",Club Deportivo UC,4,53,1973,"3:20,56",200560,"3:19,78",199780,valid,2
men 50-54 200 LC Meter individual_medley,"Bastidas, Marcelo",Fullmar,5,52,1974,"3:50,00",230000,"3:46,51",226510,valid,2
men 50-54 200 LC Meter individual_medley,"Cabaret, Sebastian",Tiburones de Curico,6,51,1975,"4:00,00",240000,"3:54,99",234990,valid,2
men 55-59 200 LC Meter individual_medley,"Tapia, Miguel",Stadio Italiano,1,57,1969,"2:43,00",163000,"2:37,93",157930,valid,2
men 55-59 200 LC Meter individual_medley,"Lecaros, Pablo",Delfines de las Condes,2,57,1969,"3:12,00",192000,"3:18,13",198130,valid,2
men 55-59 200 LC Meter individual_medley,"Uribe, Daniel",Nunoa Master,3,55,1971,"4:20,00",260000,"4:24,22",264220,valid,2
men 65-69 200 LC Meter individual_medley,"Molina, Luis",Master NÑ uble,1,67,1959,"4:35,00",275000,"5:38,91",338910,valid,2
men 70-74 200 LC Meter individual_medley,"Donoso, Juan",Master San Bernardo,1,71,1955,"4:10,00",250000,"3:55,67",235670,valid,2
men 70-74 200 LC Meter individual_medley,"Bosshardt, Rolf",Master San Bernardo,2,70,1956,"5:00,00",300000,"4:45,05",285050,valid,2
men 70-74 200 LC Meter individual_medley,"Vasquez, Oscar",Aquamaster Chillan,3,71,1955,"5:11,00",311000,"5:35,14",335140,valid,2
men 75-79 200 LC Meter individual_medley,"Guerra B, Manfredo",Calambre Swim Team,1,75,1951,"3:50,00",230000,"3:35,58",215580,valid,2
women 20-24 100 LC Meter backstroke,"Rauch, Emma",Stadio Italiano,,22,2004,"1:14,00",74000,"X1:20,93",80930,unknown,2
women 20-24 100 LC Meter backstroke,"Zunñiga, Catalina",Santiago Deportes,,21,2005,"1:50,00",110000,"X1:43,31",103310,unknown,2
women 25-29 100 LC Meter backstroke,"Collingwood, Camila",Stadio Italiano,1,25,2001,"1:13,00",73000,"1:18,14",78140,valid,2
women 25-29 100 LC Meter backstroke,"Saavedra, Victoria",Squadra Proswim,2,27,1999,"1:14,00",74000,"1:18,86",78860,valid,2
women 25-29 100 LC Meter backstroke,"Albornoz, Javiera",Lozada Swim Team,3,29,1997,"1:15,75",75750,"1:21,67",81670,valid,2
women 25-29 100 LC Meter backstroke,"Consigliere, Chiara",Stadio Italiano,4,29,1997,"1:22,00",82000,"1:26,56",86560,valid,2
women 25-29 100 LC Meter backstroke,"Cardenas, Ambar",Nunoa Master,5,26,2000,"1:33,60",93600,"1:35,03",95030,valid,2
women 25-29 100 LC Meter backstroke,"Bravo, Alejandra",Lozada Swim Team,6,25,2001,"1:50,00",110000,"1:48,87",108870,valid,2
women 30-34 100 LC Meter backstroke,"Spuhr, Marianne",Estadio Espanñol,1,32,1994,"1:14,00",74000,"1:16,27",76270,valid,2
women 30-34 100 LC Meter backstroke,"Stefanelli, Magdalena",Stadio Italiano,2,33,1993,"1:40,00",100000,"1:25,44",85440,valid,2
women 30-34 100 LC Meter backstroke,"Rojas, Ana",Lozada Swim Team,3,33,1993,"1:34,00",94000,"1:27,51",87510,valid,2
women 30-34 100 LC Meter backstroke,"Guzman, Maria",Lozada Swim Team,4,32,1994,"1:24,00",84000,"1:29,89",89890,valid,2
women 30-34 100 LC Meter backstroke,"Zamora, Barbara",Master Vitacura,5,30,1996,"1:30,00",90000,"1:36,71",96710,valid,2
women 30-34 100 LC Meter backstroke,"Escudero, Francesca",Lozada Swim Team,6,31,1995,"1:43,77",103770,"1:37,86",97860,valid,2
women 30-34 100 LC Meter backstroke,"Gonzalez, Tracy",Nunoa Master,7,34,1992,"3:50,00",230000,"1:48,68",108680,valid,2
women 30-34 100 LC Meter backstroke,"Bustos, Constanza",CS Maipu,8,34,1992,"1:44,73",104730,"1:50,29",110290,valid,2
women 30-34 100 LC Meter backstroke,"Munizaga, Javiera",Estadio Espanñol,9,30,1996,"1:35,50",95500,"1:55,03",115030,valid,2
women 30-34 100 LC Meter backstroke,"Rubio, Emilia",Goura Swim Team,,31,1995,"1:30,00",90000,DQ,,dsq,2
women 30-34 100 LC Meter backstroke,"Salinas, Consuelo",Santiago Deportes,,30,1996,"2:00,00",120000,DQ,,dsq,2
women 35-39 100 LC Meter backstroke,"Trewhela, Carolina",Squadra Proswim,1,38,1988,"1:18,00",78000,"1:21,12",81120,valid,2
women 35-39 100 LC Meter backstroke,"Trewhela, Nicole",Ironswim Master,2,38,1988,"1:29,00",89000,"1:34,54",94540,valid,2
women 35-39 100 LC Meter backstroke,"Godoy, Ana",Nunoa Master,3,37,1989,"1:37,30",97300,"1:34,74",94740,valid,2
women 35-39 100 LC Meter backstroke,"Santana, Consuelo",Ironswim Master,4,36,1990,"1:50,00",110000,"1:40,34",100340,valid,2
women 35-39 100 LC Meter backstroke,"Rodriguez, Vanessa",Lozada Swim Team,5,37,1989,"1:45,00",105000,"1:53,12",113120,valid,2
women 35-39 100 LC Meter backstroke,"Aguilon, Anila",H2o,6,39,1987,"1:50,00",110000,"2:03,43",123430,valid,2
women 35-39 100 LC Meter backstroke,"Cuesta, Carolina",Nunoa Master,7,39,1987,"2:00,00",120000,"2:19,24",139240,valid,2
women 40-44 100 LC Meter backstroke,"Santa Maria, Debora",Delfines de las Condes,1,44,1982,"1:36,00",96000,"1:39,22",99220,valid,2
women 40-44 100 LC Meter backstroke,"Salazar, Diana",Goura Swim Team,2,41,1985,"2:00,00",120000,"1:46,38",106380,valid,2
women 45-49 100 LC Meter backstroke,"Lozada, Evani",Lozada Swim Team,1,45,1981,"1:45,00",105000,"1:36,17",96170,valid,2
women 45-49 100 LC Meter backstroke,"Sepulveda, Cecilia",Estadio Istaerlita,2,46,1980,"1:42,00",102000,"1:46,18",106180,valid,2
women 45-49 100 LC Meter backstroke,"Vasquez, Carola",Natacion Master Recoleta,3,49,1977,"1:45,00",105000,"1:48,93",108930,valid,2
women 50-54 100 LC Meter backstroke,"Ruiz, Macarena",Estadio Espanñol,1,54,1972,"1:31,00",91000,"1:33,89",93890,valid,2
women 50-54 100 LC Meter backstroke,"Gonzalez, Elena",Nunoa Master,2,52,1974,"2:18,10",138100,"2:22,15",142150,valid,2
women 55-59 100 LC Meter backstroke,"Chapanos, Mary",Stadio Italiano,1,58,1968,"1:32,00",92000,"1:32,22",92220,valid,2
women 55-59 100 LC Meter backstroke,"Espinoza, Roxana",Lo Que Boto La Ola,2,59,1967,"1:50,00",110000,"1:53,33",113330,valid,2
women 55-59 100 LC Meter backstroke,"Lois, Pamela",Stadio Italiano,,56,1970,"1:22,00",82000,DQ,,dsq,2
women 60-64 100 LC Meter backstroke,"Mora, Sonia",Stadio Italiano,1,60,1966,"1:55,00",115000,"1:51,60",111600,valid,2
women 60-64 100 LC Meter backstroke,"Medina, Pamela",Stadio Italiano,2,61,1965,"2:00,00",120000,"2:01,13",121130,valid,2
women 60-64 100 LC Meter backstroke,"Rojas, Ivonne",Nunoa Master,3,64,1962,"2:28,00",148000,"2:50,00",170000,valid,2
women 60-64 100 LC Meter backstroke,"Canñete, Soledad",Natacion Master Recoleta,4,63,1963,"2:35,00",155000,"2:51,41",171410,valid,2
women 60-64 100 LC Meter backstroke,"Castillo, Maylett",Lozada Swim Team,5,61,1965,"2:50,55",170550,"3:10,79",190790,valid,2
women 65-69 100 LC Meter backstroke,"Chamberlain, Mary Ann",Stadio Italiano,1,66,1960,"1:53,00",113000,"1:57,54",117540,valid,2
women 65-69 100 LC Meter backstroke,"Bruzzone, Wanda",Ironswim Master,2,67,1959,"2:27,00",147000,"2:28,50",148500,valid,2
women 65-69 100 LC Meter backstroke,"Rojo, Yiakelin",Youtopia,3,65,1961,"2:20,00",140000,"2:32,12",152120,valid,2
women 65-69 100 LC Meter backstroke,"Quezada, Cristina",Aquamaster Chillan,4,66,1960,"2:32,00",152000,"2:36,73",156730,valid,2
women 70-74 100 LC Meter backstroke,"Bonta, Maureen",Stadio Italiano,1,72,1954,"1:58,00",118000,"1:58,69",118690,valid,2
women 70-74 100 LC Meter backstroke,"Lorca, Maria Luisa",Stadio Italiano,2,71,1955,"2:10,00",130000,"2:22,99",142990,valid,2
women 70-74 100 LC Meter backstroke,"Adaros, Gladys",Delfines de las Condes,3,72,1954,"2:30,00",150000,"2:38,53",158530,valid,2
women 70-74 100 LC Meter backstroke,"Munñoz, Maria",Nunoa Master,4,70,1956,"2:37,60",157600,"2:49,75",169750,valid,2
women 85-89 100 LC Meter backstroke,"Kosche, Ingrid",Delfines de las Condes,1,87,1939,"2:47,66",167660,"2:56,33",176330,valid,2
